timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,location
1743448619.291,386.0,66661.0,918.0,632736.0,368.0,65535.0,,,,,60.0,658080.0,,,,,386.0,66661.0,,,353.0,850.0,413.0,1150.0,368.0,65535.0,,,,,,,1,0,1,type2,,,pcell-918-632736-23--84.64--15.17/scell1-60-658080-22--84.36--17.08/scell2-None-None-None-None-None/scell3-None-None-None-None-None,60-658080,22.0,ltepcell-386-66661-19--79.13--11.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,368-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1743448619.291,1743448619300.0,40.42721,-86.91604,False,LTE,0/4,66661:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66661:1|632736:1|65535:1|658080:1,1743448620.536,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66661:1|632736:1|65535:1|658080:1->66661:1|850:1|1150:1|65535:1->66661:1|658080:1|65535:1|632736:1,N1,1743448618.8998678,1743448621.5998652,1743448618.8998678,1743448621.5998652,1743448618.8998678,1743448621.5998652,2.6999974250793457,2.6999974250793457,2.6999974250793457,1.0638651847839355,1.0638651847839355,1.0638651847839355,"[(850, 353), (1150, 413)]",False,True,"[(65535, 368), (850, 353), (1150, 413), (66661, 386)]",1743448619.291,N1E1,918.0,632736.0,0.0,1.0,1743448615.706,1743448615.706,7.06,16.33,28.79,50.335,59.976000000000006,31.799428571428564,28.97,30.21,58.17,60.59,64.26200000000001,48.34076923076923,-29.380000000000003,-1.0204932268148663,3.5849997997283936,1.2450001239776611,1743448615.706,-82.82,-14.38,60.0,658080.0,-80.63,-11.25,-89.66,-16.91,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-4.csv,AP4
1743448620.857,386.0,66661.0,60.0,658080.0,368.0,65535.0,,,,,918.0,632736.0,,,,,386.0,66661.0,,,353.0,850.0,413.0,1150.0,368.0,65535.0,,,,,,,1,0,1,type2,,,pcell-60-658080-2--97.95--23.08/scell1-918-632736-1--84.41--13.42/scell2-None-None-None-None-None/scell3-None-None-None-None-None,918-632736,1.0,ltepcell-386-66661-2--79.13--12.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,368-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1743448620.857,1743448620900.0,40.4272,-86.91605,False,LTE,0/4,66661:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66661:1|658080:1|65535:1|632736:1,1743448621.5879998,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66661:1|658080:1|65535:1|632736:1->66661:1|850:1|1150:1|65535:1->66661:1|632736:1|65535:1|658080:1,N1,1743448618.8998678,1743448621.5998652,1743448618.8998678,1743448621.5998652,1743448618.8998678,1743448621.5998652,2.6999974250793457,2.6999974250793457,2.6999974250793457,0.0118653774261474,0.0118653774261474,0.0118653774261474,"[(850, 353), (1150, 413)]",True,True,"[(65535, 368), (850, 353), (1150, 413), (66661, 386)]",1743448620.857,N1E1,60.0,658080.0,0.0,1.0,1743448620.536,1743448620.536,33.954,36.6,41.01,41.01,41.01,38.06999999999999,16.66,16.66,25.65,30.34,35.03,24.47714285714286,15.36,0.3745427944403804,0.3210000991821289,0.7309997081756592,1743448620.536,-83.98,-14.86,918.0,632736.0,-80.47,-11.5,-97.95,-23.08,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-4.csv,AP4
1743448626.231,386.0,66661.0,918.0,632736.0,368.0,65535.0,,,,,60.0,658080.0,,,,,386.0,66661.0,,,353.0,850.0,413.0,1150.0,368.0,65535.0,,,,,,,1,0,1,type2,,,pcell-918-632736-29--89.91--18.25/scell1-60-658080-28--82.9--14.01/scell2-None-None-None-None-None/scell3-None-None-None-None-None,60-658080,28.0,ltepcell-386-66661-24--79.31--11.63/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,368-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1743448626.231,1743448626200.0,40.4272,-86.9160911,False,LTE,0/4,66661:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66661:1|632736:1|65535:1|658080:1,1743448627.945,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66661:1|632736:1|65535:1|658080:1->66661:1|850:1|1150:1|65535:1->66661:1|174770:1|65535:1|658080:1,N1,1743448625.899861,1743448627.999859,1743448625.899861,1743448630.3998568,1743448625.899861,1743448630.3998568,2.0999979972839355,4.499995708465576,4.499995708465576,0.0548591613769531,2.4548568725585938,2.4548568725585938,"[(850, 353), (1150, 413)]",False,True,"[(65535, 368), (850, 353), (1150, 413), (66661, 386)]",1743448626.231,N1E1,918.0,632736.0,0.0,1.0,1743448621.5879998,1743448621.5879998,17.516000000000002,37.93,63.45,75.8,95.67,58.05361702127657,4.16,7.34,22.29,28.08,31.38,19.163529411764703,41.16,0.6486997635933807,4.64300012588501,1.7139999866485596,1743448621.5879998,-84.125,-14.94,60.0,658080.0,-79.0,-11.44,-89.91,-18.25,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-4.csv,AP4
1743446232.071,292.0,850.0,143.0,174770.0,,,,,,,143.0,658080.0,,,,,343.0,5815.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-143-174770-93--71.35--10.69/scell1-143-658080-92--87.95--19.37/scell2-None-None-None-None-None/scell3-None-None-None-None-None,143-658080,92.0,ltepcell-292-850-192--86.31--18.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743446232.071,1743446232100.0,40.42383,-86.91372,False,LTE,0/1,5815:1,True,5G NSA,2/1,850:1|174770:1|658080:1,1743446233.641,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/1->0/1->0/4->2/2,850:1|174770:1|658080:1->5815:1->66486:1|850:1|1150:1|65535:1->66486:1|174770:1|65535:1|658080:1,N1,1743446231.6997285,1743446233.6997263,1743446231.6997285,1743446233.6997263,1743446231.1997287,1743446233.6997263,1.9999980926513672,1.9999980926513672,2.499997615814209,0.0587263107299804,0.0587263107299804,0.0587263107299804,"[(5815, 343)]",False,True,"[(5815, 343), (850, 292)]",1743446232.071,N1E3,343.0,5815.0,1.0,0.0,1743446217.173,1743445946.669,31.96,59.26,91.7,134.48,175.94,100.6720620373634,25.39,105.59,139.31,151.11,173.88,120.494375,-47.61,-0.5191930207197383,285.4020001888275,1.569999933242798,1743446217.173,-81.82,-17.66,143.0,658080.0,-85.0,-17.25,-72.82,-11.17,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-1.csv,
1743447941.94,227.0,66661.0,345.0,658080.0,263.0,65535.0,,,,,345.0,632736.0,,,,,386.0,66661.0,,,353.0,850.0,413.0,1150.0,368.0,65535.0,,,,,,,1,0,1,type2,,,pcell-345-658080-181--81.49--10.65/scell1-345-632736-180--84.86--10.64/scell2-None-None-None-None-None/scell3-None-None-None-None-None,345-632736,180.0,ltepcell-227-66661-320--86.81--17.50/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,263-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1743447941.94,1743447941900.0,40.42818,-86.9167,False,LTE,0/4,66661:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66661:1|658080:1|65535:1|632736:1,1743447943.8979998,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66661:1|658080:1|65535:1|632736:1->66661:1|850:1|1150:1|65535:1->66661:1|174770:1|65535:1|658080:1,N1,1743447941.5999577,1743447943.8999553,1743447941.5999577,1743447943.9999552,1743447941.5999577,1743447943.9999552,2.2999978065490723,2.3999977111816406,2.3999977111816406,0.001955509185791,0.1019554138183593,0.1019554138183593,"[(65535, 368), (850, 353), (1150, 413), (66661, 386)]",False,True,"[(1150, 413), (66661, 227), (65535, 368), (850, 353), (66661, 386), (65535, 263)]",1743447941.94,N1E3,386.0,66661.0,1.0,1.0,1743447912.417,1743447896.885,27.6,60.625,88.5,113.19,140.24,86.69293577981651,0.0,35.71,80.43,114.86,134.72799999999998,75.52947368421053,8.069999999999993,0.091186440677966,45.0550000667572,1.9579997062683103,1743447912.417,-85.56,-11.125,345.0,632736.0,-72.94,-12.75,-84.89500000000001,-11.125,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-3.csv,
1743453980.345,69.0,850.0,983.0,632736.0,,,,,,,983.0,658080.0,,,,,221.0,850.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-983-632736-5--97.47--15.3/scell1-983-658080-4--96.61--15.33/scell2-None-None-None-None-None/scell3-None-None-None-None-None,983-658080,4.0,ltepcell-69-850-7--86.94--14.44/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743453980.345,1743453980300.0,40.42058,-86.9185978,False,LTE,0/1,850:1,True,5G NSA,2/1,850:1|632736:1|658080:1,1743453981.472,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/1->0/1->0/4->2/1,850:1|632736:1|658080:1->850:1->850:1|5145:1|65535:2->850:1|658080:1|174770:1,N1,1743453978.1998734,1743453981.4998703,1743453978.0998735,1743453981.4998703,1743453977.9998736,1743453981.4998703,3.299996852874756,3.399996757507324,3.4999966621398926,0.0278704166412353,0.0278704166412353,0.0278704166412353,"[(850, 221)]",False,True,"[(850, 221), (850, 69)]",1743453980.345,N1E3,221.0,850.0,1.0,1.0,1743453979.355,1743453845.401,16.55,33.26,58.29,112.12,164.02400000000003,77.14289494163424,0.0,0.0,0.0,0.04,0.04,0.0181818181818181,58.29,1.0,134.94400000572205,1.126999855041504,1743453979.355,-101.27,-19.3,983.0,658080.0,-85.13,-13.72,-98.73,-15.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-10.csv,
1743454117.533,69.0,850.0,244.0,658080.0,,,,,,,244.0,632736.0,,,,,221.0,850.0,,,71.0,5145.0,188.0,65535.0,464.0,65535.0,,,,,,,1,0,1,type2,,,pcell-244-658080-2--91.95--13.16/scell1-244-632736-1--97.55--15.44/scell2-None-None-None-None-None/scell3-None-None-None-None-None,244-632736,1.0,ltepcell-69-850-3--94.13--16.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743454117.533,1743454117500.0,40.4206,-86.91795,False,LTE,0/4,850:1|5145:1|65535:2,True,5G NSA,2/1,850:1|658080:1|632736:1,1743454118.405,True->False->True,5G NSA->LTE->5G NSA,2/1->0/4->2/1,850:1|658080:1|632736:1->850:1|5145:1|65535:2->850:1|658080:1|632736:1,N1,1743454117.199741,1743454118.4997396,1743454117.199741,1743454118.4997396,1743454117.199741,1743454118.4997396,1.299998760223389,1.299998760223389,1.299998760223389,0.0947396755218505,0.0947396755218505,0.0947396755218505,"[(65535, 188), (850, 221), (65535, 464), (5145, 71)]",False,True,"[(65535, 188), (5145, 71), (65535, 464), (850, 221), (850, 69)]",1743454117.533,N1E3,221.0,850.0,1.0,1.0,1743454117.222,1743453981.472,41.358,84.34,138.78,206.61,297.33200000000005,155.61351510685333,42.22,49.29,51.45,80.64,124.83,69.59555555555556,87.33,0.6292693471681798,136.06100010871887,0.871999979019165,1743454117.222,-97.55,-17.305,244.0,632736.0,-92.19,-15.94,-96.035,-17.305,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250331-a/onoff/onoff_rss_a-explore-dl-10.csv,
1745599205.939,192.0,66936.0,96.0,658080.0,282.0,65535.0,,,,,96.0,632736.0,,,,,192.0,66936.0,,,87.0,850.0,41.0,5145.0,282.0,65535.0,,,,,,,1,0,1,type2,,,pcell-96-658080-290--124.12--17.47/scell1-96-632736-289--124.01--15.14/scell2-None-None-None-None-None/scell3-None-None-None-None-None,96-632736,289.0,ltepcell-192-66936-501--126.69--17.69/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,282-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745599205.939,1745599205900.0,40.42973,-86.9105,False,LTE,0/4,66936:1|850:1|5145:1|65535:1,True,5G NSA,2/2,66936:1|658080:1|65535:1|632736:1,1745599212.685,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/2->0/4->0/1->2/1,66936:1|658080:1|65535:1|632736:1->66936:1|850:1|5145:1|65535:1->5815:1->5145:1|632736:1|658080:1,N1,1745599205.5993438,1745599212.699337,1745599205.5993438,1745599212.799337,1745599204.0993452,1745599212.799337,7.0999932289123535,7.199993133544922,8.699991703033447,0.0143370628356933,0.1143369674682617,0.1143369674682617,"[(5145, 41), (850, 87)]",True,True,"[(5145, 41), (850, 87), (66936, 192), (65535, 282)]",1745599205.939,N1E1,96.0,658080.0,0.0,1.0,1745599159.42,1745598517.525,34.405,71.535,123.33,176.8925,232.53,129.8198007847872,64.554,93.55,99.59,135.96,146.028,105.91470588235296,23.739999999999995,0.1924916889645665,688.4139997959137,6.746000051498413,1745599159.42,-112.5,-11.77,96.0,632736.0,-115.72,-13.28,-124.12,-17.47,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250425-a/onoff/onoff_rss_a-dr-dl-2_1.csv,AP3
1745599597.9,199.0,66936.0,143.0,632736.0,430.0,65535.0,,,,,143.0,658080.0,,,,,399.0,66936.0,,,12.0,850.0,399.0,1150.0,171.0,65535.0,,,,,,,1,0,1,type2,,,pcell-143-632736-9--87.01--14.88/scell1-143-658080-8--86.48--15.68/scell2-None-None-None-None-None/scell3-None-None-None-None-None,143-658080,8.0,ltepcell-199-66936-16--85.63--15.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,430-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745599597.9,1745599597900.0,40.42573,-86.9056822,False,LTE,0/4,66936:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66936:1|632736:1|65535:1|658080:1,1745599598.803,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66936:1|632736:1|65535:1|658080:1->66936:1|850:1|1150:1|65535:1->66936:1|632736:1|65535:1|658080:1,N1,1745599597.49897,1745599598.8989687,1745599597.49897,1745599598.8989687,1745599597.49897,1745599598.8989687,1.399998664855957,1.399998664855957,1.399998664855957,0.0959687232971191,0.0959687232971191,0.0959687232971191,"[(850, 12), (1150, 399), (65535, 171), (66936, 399)]",False,True,"[(65535, 430), (1150, 399), (66936, 399), (65535, 171), (850, 12), (66936, 199)]",1745599597.9,N1E3,399.0,66936.0,1.0,1.0,1745599596.482,1745599212.685,31.888,74.95,126.87,189.27,256.54,138.37169835894764,110.354,118.035,143.39499999999998,178.565,186.576,144.379,-16.524999999999977,-0.130251438480334,385.2150001525879,0.9029998779296876,1745599596.482,-86.13,-17.92,143.0,658080.0,-83.06,-14.56,-82.86,-15.04,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250425-a/onoff/onoff_rss_a-dr-dl-2_1.csv,
1745600055.0579998,110.0,66936.0,830.0,632736.0,,,,,,,830.0,658080.0,,,,,378.0,66936.0,,,226.0,850.0,205.0,9820.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-830-632736-306--101.73--14.29/scell1-830-658080-306--100.35--13.09/scell2-None-None-None-None-None/scell3-None-None-None-None-None,830-658080,306.0,ltepcell-110-66936-599--105.44--19.19/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1745600055.0579998,1745600055100.0,40.43804,-86.91006999999998,False,LTE,0/4,66936:1|850:1|9820:1|65535:1,True,5G NSA,2/1,66936:1|632736:1|658080:1,1745600055.929,True->False->True,5G NSA->LTE->5G NSA,2/1->0/4->2/2,66936:1|632736:1|658080:1->66936:1|850:1|9820:1|65535:1->66936:1|658080:1|65535:1|632736:1,N1,1745600054.698534,1745600055.9985328,1745600054.698534,1745600055.9985328,1745600054.698534,1745600055.9985328,1.299998760223389,1.299998760223389,1.299998760223389,0.0695328712463378,0.0695328712463378,0.0695328712463378,"[(850, 226), (65535, 453), (9820, 205), (66936, 378)]",False,True,"[(850, 226), (9820, 205), (66936, 110), (65535, 453), (66936, 378)]",1745600055.0579998,N1E3,378.0,66936.0,1.0,1.0,1745600006.0579998,1745599598.803,15.69,43.78,85.82,139.1325,188.54,96.92248228520816,34.81,39.95,55.42,59.95,65.74,52.42111111111112,30.39999999999999,0.3542297832673036,456.2549998760224,0.8710000514984131,1745600006.0579998,-102.44,-14.51,830.0,658080.0,-104.0,-16.63,-102.44,-14.51,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250425-a/onoff/onoff_rss_a-dr-dl-2_1.csv,
1737401495.701,77.0,9820.0,244.0,658080.0,,,,,,,244.0,632736.0,,,,,65.0,9820.0,,,388.0,850.0,88.0,1150.0,437.0,65535.0,,,,,,,1,0,1,type2,,,pcell-244-658080-265--79.33--10.48/scell1-244-632736-264--78.91--10.24/scell2-None-None-None-None-None/scell3-None-None-None-None-None,244-632736,264.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1737401495.701,1737401495700.0,40.4241256,-86.9158444,False,LTE,0/4,9820:1|850:1|1150:1|65535:1,True,5G NSA,2/1,9820:1|658080:1|632736:1,1737401501.212,True->False->False->False->True,5G NSA->LTE->IDLE->LTE->5G NSA,2/1->0/4->0/0->0/2->1/1,9820:1|658080:1|632736:1->9820:1|850:1|1150:1|65535:1->->850:1|5145:1->850:1|174770:1,N2,,,,,,,,,,,,,"[(850, 388), (65535, 437), (9820, 65), (1150, 88)]",False,True,"[(1150, 88), (850, 388), (9820, 65), (65535, 437), (9820, 77)]",1737401495.701,N2E1,,,,,1737401453.308,1737401121.504,28.36000000000001,74.0925,164.94,297.42,431.2150000000004,203.6249702219816,0.0,0.0,1.47,3.63,27.07,10.568545454545454,163.47,0.9910876682429974,374.1970000267029,5.510999917984009,1737401453.308,-77.77,-10.44,244.0,632736.0,-120.69,-20.25,-74.51,-10.43,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250120/onoff/onoff_rss_a-uldl-r1-1.csv,
1737403730.895,417.0,9820.0,863.0,632736.0,60.0,850.0,,,,,,,,,,,223.0,9820.0,,,73.0,850.0,253.0,1150.0,367.0,65535.0,,,,,,,1,0,1,type2,,,pcell-863-632736-720--91.59--10.82/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1737403730.895,1737403730900.0,40.4661511,-86.9245389,False,LTE,0/4,9820:1|850:1|1150:1|65535:1,True,5G NSA,1/2,9820:1|632736:1|850:1,1737403731.343,True->False->True,5G NSA->LTE->5G NSA,1/2->0/4->1/3,9820:1|632736:1|850:1->9820:1|850:1|1150:1|65535:1->9820:1|174770:1|850:1|1150:1,N1,,,,,,,,,,,,,"[(1150, 253), (9820, 223), (65535, 367), (850, 73)]",False,True,"[(9820, 417), (9820, 223), (850, 73), (850, 60), (65535, 367), (1150, 253)]",1737403730.895,N1E2,,,,,1737403615.542,1737403615.542,58.421,113.72,174.16,231.7975,282.4560000000001,173.9466432337434,29.69,29.69,41.43,41.43,44.706,37.826,132.73,0.7621152962792834,115.3529999256134,0.4479999542236328,1737403615.542,-98.075,-11.985,863.0,632736.0,-106.0,-14.94,-101.43,-13.88,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250120/onoff/onoff_rss_a-uldl-r3-2.csv,
1737401970.768,242.0,66486.0,934.0,632736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-934-632736-13--85.38--10.7/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1737401970.768,1737401970800.0,40.42221,-86.90449,False,IDLE,0/0,,True,5G NSA,1/1,66486:1|632736:1,1737401975.443,True->False->False->False->True,5G NSA->IDLE->LTE->LTE->5G NSA,1/1->0/0->0/1->0/4->2/2,66486:1|632736:1->->66486:1->66486:1|850:1|1150:1|65535:1->66486:1|658080:1|65535:1|632736:1,N2,,,,,,,,,,,,,[],False,True,"[(66486, 242)]",,N2E1,,,,,1737401967.577,1737401967.577,,,,,,,0.034,0.05,0.2,0.26,0.26,0.1458823529411764,,,3.190999984741211,4.675000190734863,1737401967.577,-87.495,-11.91,934.0,632736.0,-96.94,-15.25,-87.495,-11.91,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250120/onoff/onoff_rss_a-uldl-r1-2.csv,
1737402272.751,188.0,66486.0,244.0,658080.0,464.0,65535.0,,,,,244.0,632736.0,,,,,368.0,66486.0,,,353.0,850.0,413.0,1150.0,386.0,65535.0,,,,,,,1,0,1,type2,,,pcell-244-658080-35--83.02--10.69/scell1-244-632736-34--90.37--10.91/scell2-None-None-None-None-None/scell3-None-None-None-None-None,244-632736,34.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1737402272.751,1737402272800.0,40.42412,-86.91641,False,LTE,0/4,66486:1|850:1|1150:1|65535:1,True,5G NSA,2/2,66486:1|658080:1|65535:1|632736:1,1737402274.66,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/2->0/4->0/3->1/4,66486:1|658080:1|65535:1|632736:1->66486:1|850:1|1150:1|65535:1->66486:1|850:1|1150:1->66486:1|174770:1|850:1|1150:1|65535:1,N1,,,,,,,,,,,,,"[(66486, 368), (65535, 386), (1150, 413), (850, 353)]",False,True,"[(66486, 188), (66486, 368), (1150, 413), (850, 353), (65535, 464), (65535, 386)]",1737402272.751,N1E2,,,,,1737402267.166,1737401975.443,71.65200000000002,131.13,230.67,348.26,453.9,247.4118166383701,127.15,140.44,155.6,201.955,230.36399999999995,173.22105263157894,75.07,0.325443273941128,297.30799984931946,1.9090001583099363,1737402267.166,-82.25,-10.53,244.0,632736.0,-108.06,-16.69,-84.11,-10.71,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250120/onoff/onoff_rss_a-uldl-r1-2.csv,
1737402708.693,159.0,66486.0,261.0,174770.0,240.0,850.0,39.0,1150.0,390.0,65535.0,,,,,,,159.0,66486.0,,,240.0,850.0,39.0,1150.0,,,,,,,,,1,0,1,type2,,,pcell-261-174770-15--110.55--22.86/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1737402708.693,1737402708700.0,40.4306,-86.9022233,False,LTE,0/3,66486:1|850:1|1150:1,True,5G NSA,1/4,66486:1|174770:1|850:1|1150:1|65535:1,1737402709.722,True->False->True,5G NSA->LTE->5G NSA,1/4->0/3->2/2,66486:1|174770:1|850:1|1150:1|65535:1->66486:1|850:1|1150:1->66486:1|658080:1|65535:1|632736:1,N1,,,,,,,,,,,,,[],True,True,"[(66486, 159), (1150, 39), (850, 240), (65535, 390)]",,N1E2,,,,,1737402706.299,1737402274.66,43.884000000000015,84.485,132.725,179.61,213.28,133.3896173469388,15.86,18.65,42.53,43.715,44.9,33.092727272727274,90.195,0.6795630062158599,434.0329999923706,1.0289998054504397,1737402706.299,-98.05,-17.6,261.0,174770.0,-108.13,-16.13,-129.87,-33.49,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250120/onoff/onoff_rss_a-uldl-r1-2.csv,
